,U3_Day001,U3_Day009,U3_Day017,U3_Day023,U3_Day059,U3_Day087,U3_Day122,U3_Input2FT,U3_Input2RT,U2_20140711FC,U2_20140711HT,U2_20140711LW,U2_20140716FC,U2_20141010,U2_20141011,U2_20141012,U2_20141016,U2_20141018,U2_20141020,U2_20141022,U2_20141029,U2_20141105,U2_20141119,U2_20141203,U2_20141217,U2_20150107,U2_20150205,U2_20150514
U2_20140716FC_scaffold_19705_3,0,0,0,0,0,0,0,0,0,0.000330753,0.002822914,0.002012222,0.00119653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_20846_4,0,0,0,0,0,0,0,0,0,0.008202686,0.001377031,0.005142346,0.001645229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_22423_4,0,0,0,0,0,0,0,0,0,0.002579877,0.000757367,0.000149054,0.002542626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_25188_4,0,0,0,0,0,0,0,0,0,0.000330753,0.000344258,0.000298107,0.00119653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_38293_2,0.004775549,0,0,0,0,0,0,0.000157953,0.000293403,0.037772045,6.89E-05,0,0.007777445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_3891_9,0,0,0,0,0,0,0,0,8.38E-05,0.000859959,0.000550812,0.001639589,0.001944361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_405_10,0,0,0,0,0,0,0,0,0,0.003307535,0.000619664,0.000149054,0.002841759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4060_9,0,0,0,0,0,0,0,7.90E-05,0,0.011907124,0.00488846,0.004397079,0.013161831,0,6.61E-05,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4064_9,0,0,0.002175489,0,0,0,0,0,0,0.001653767,0.004613054,0.003577284,0.002542626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4681_7,0,0,0,0,0,0,0,0,0,0.002315274,0.001927844,0.000670741,0.003440024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_508_20,0,0,0.007614213,0,0,0,0,0.003317012,0,0.011973275,0.005232718,0.00298107,0.011666168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_53220_3,0,0,0.005438724,0,0,0,0,0.002290317,8.38E-05,0.019316002,0.00839989,0.004248025,0.021238409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_5574_8,0,0,0.003263234,0,0,0,0,0.001421576,8.38E-05,0.003439836,0.001721289,0.003428231,0.004486988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_57966_1,0,0,0.005438724,0,0,0,0,0.002922129,0.000209573,0.028775551,0.010878546,0.016023252,0.030511517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_6097_3,0,0,0.000362582,0,0,0,0,0.005844258,0,0.00191837,0.002065547,0.000894321,0.002991325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_6407_1,0,0,0,0,0,0,0,0,0,0.002116822,0.00179014,0.001937696,0.00239306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_7312_4,0,0,0,0,0,0,0,0,0,0.005093603,0.002891765,0.004098972,0.003290458,0,0,0,0,0,0,0,6.23E-05,6.66E-05,0,0,0,0,0,0
U2_20140716FC_scaffold_7521_3,0,0,0,0,0,0,0,0,0,0.004101343,0.001377031,0.002832017,0.00239306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_90_21,0,0,0,0,0,0,0,0,0,0.000132301,0.001858992,0.002012222,0.002542626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_9618_1,0,0,0,0,0,0,0,0.001579529,0,0.002579877,0.003373726,0.003353704,0.004038289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20141010_scaffold_1530_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189530512,0.035551444,0.045610034,0.06863582,0.01035152,0.008227908,0.004965658,0.080134596,0.005191693,0.000241779,0,0,0,0,0
U2_20141010_scaffold_2028_2,0,0,0,0,0,0,0,0,0.000125744,0,0,0,0,0.004338186,0,0.00162893,0,0,0,9.28E-05,0,0,0,0,0,0,0,0
U2_20141011_scaffold_293_5,0.007163324,0.062328139,0,0,0.078631326,0.095218179,0.079407033,0,0.01609523,0,0,0,0,0.001060445,0.027555673,0.008307542,0,0.003364244,0.004565776,0.005568962,0.000436191,0.144968051,0.164833172,0.166600239,0.201884549,0.209631459,0.192879057,0.162885367
U2_20141011_scaffold_298_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171117324,0.111081742,0.104903079,0.032012976,0.01388829,0.010605916,0.006218675,0.05558325,0.006456337,0.000664894,0,0,0,0,0
U2_20141012_scaffold_158_15,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324689097,0.537104342,0.430037465,0.204456206,0.128962691,0.048558927,0.020465937,0.663758724,0.08612886,0.000181335,0,0,0,0,0
U2_20141016_scaffold_66_3,0.000238777,0.00091659,0,0,0.000126417,0.000278823,0,0,0.011987593,0,6.89E-05,0,0,0,0.046454768,0.123635771,0.4305105,0.637006685,0.755445639,0.811908298,0,0,6.04E-05,0,0,0,0,5.43E-05
U2_20141018_scaffold_150_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000385617,0.001453777,0.005375468,0,0.008885055,0.003519452,0.001856321,0,0,0.00012089,0.000113876,0.000352252,4.75E-05,0,0
U2_20141018_scaffold_27_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070087075,0.03877507,0.015552173,0.007518099,0,0,0,0,0,0,0,0
U2_20141020_scaffold_201_8,0,0,0,0,0,0,0,0,0.001383184,0,0,0,0,0,0,0,0.009475841,0.003277981,0.001902407,0.000556896,0,0,0,0,0,0,0,0
U2_20141022_scaffold_457_9,0,0,0,0,0,0,0,0,0.001131696,0,0,0,0,0,0,0.000162893,0.000597576,0.005003235,0.002710929,0.001392241,0,0,0,0,0,0,0,0
U2_20141022_scaffold_87_4,0.012416428,0.02119615,0,0,0,0,0.003332567,0,0.000377232,0.000132301,0,0,0,0,0.000594727,0.00162893,0.003414717,0.023679103,0.027870256,0.013226286,0,0,0,0,0,0,0,0
U2_20141105_scaffold_634_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017159934,0.021344082,0.027528914,0.01075636,0.002760405,9.51E-05,9.28E-05,0.005857428,0.001730564,0,0,0,0,0,0
U2_20141119_scaffold_17_39,0.01217765,0.105178735,0,0,0.12654334,0.193782239,0.149505861,0,0.041285942,0,0,0,0,0.000578425,0.011498051,0.002117609,8.54E-05,0.005003235,0.009797394,0.014850566,0.001744766,0.456003727,0.503264023,0.488413141,0.425080358,0.349354103,0.440416599,0.504450716
U2_20141119_scaffold_984_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207558083,0.11180863,0.148558397,0.030476353,0.023549709,0.019309426,0.011230741,0.122382851,0.015109159,0.001390232,0,0,0,0,0
U2_20141203_scaffold_3_9,0,0.010999083,0,0,0,0,0,0,0.000125744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007686614,0.004359121,0.000142477,0.002906507,0
