,U3_Day001,U3_Day009,U3_Day017,U3_Day023,U3_Day059,U3_Day087,U3_Day122,U3_Input2FT,U3_Input2RT,U2_20140711FC,U2_20140711HT,U2_20140711LW,U2_20140716FC,U2_20141010,U2_20141011,U2_20141012,U2_20141016,U2_20141018,U2_20141020,U2_20141022,U2_20141029,U2_20141105,U2_20141119,U2_20141203,U2_20141217,U2_20150107,U2_20150205,U2_20150514
U2_20140716FC_scaffold_104088_2,0,0,1.007522599,0,0,0,0,1.076069928,0.01163105,18.12223955,15.33275932,11.70716649,35.93431818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_1459_8,0,0,0,0,0,0,0,0,0,1.705815797,3.033817833,0.496578925,3.442484106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_175_7,0,0,0,0,0,0,0,0,0,1.302995235,1.790492156,5.252041304,3.869285166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_176_37,0,0,0,0,0,0,0,0,0,3.342077112,4.361199873,11.64571314,2.751677668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_17974_2,0,0,1.771035819,0,0,0,0,0.347297159,0.073602736,12.91478026,9.030544277,20.05728237,20.8336302,0,0,0,0,0.034316259,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_1797_5,0,0,0,0,0,0,0,0.052053907,0,1.207121015,0.904884157,0.973119357,1.461644891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_19700_4,1.016873465,0,2.587814896,0,0,0,0,0.579961335,0.038239068,3.194185517,0.563395508,3.11709237,1.776544724,0.035959275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_19705_3,0,0,0,0,0,0,0,0,0,0.151511074,1.095674304,1.099264459,0.533694506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_20846_4,0,0,0,0,0,0,0,0,0,4.347934932,0.618464242,3.250682043,0.84914608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_22423_4,0,0,0,0,0,0,0,0,0,1.067561671,0.265548773,0.07355673,1.024485131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_25188_4,0,0,0,0,0,0,0,0,0,0.199011843,0.175510123,0.213910922,0.701014945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_38293_2,1.620780851,0,0,0,0,0,0,0.027731776,0.063996169,18.36036335,0.028357531,0,3.681093763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_3891_9,0,0,0,0,0,0,0,0,0.023790784,0.543890321,0.295176115,1.236672516,1.197401238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_405_10,0,0,0,0,0,0,0,0,0,1.521371527,0.241507731,0.081763472,1.272762155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4060_9,0,0,0,0,0,0,0,0.014112392,0,5.890750553,2.049178187,2.594264123,6.340290727,0,0.023314052,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4064_9,0,0,0.500057173,0,0,0,0,0,0,0.676786598,1.599594095,1.745890611,1.013185663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_4681_7,0,0,0,0,0,0,0,0,0,0.961643047,0.678464504,0.332240378,1.391240015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_508_20,0,0,1.624759141,0,0,0,0,0.455160782,0,4.548745094,1.684417968,1.3506321,4.31554849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_53220_3,0,0,1.033552819,0,0,0,0,0.279888635,0.012726984,6.53533116,2.408062898,1.714050661,6.996832299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_5574_8,0,0,0.77281563,0,0,0,0,0.21649693,0.015860522,1.450374189,0.61495024,1.723846538,1.842155751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_57966_1,0,0,1.889104874,0,0,0,0,0.652698153,0.058155249,17.79497563,5.700178759,11.81709293,18.37243336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_6097_3,0,0,0.084586785,0,0,0,0,0.876758713,0,0.796789953,0.726926254,0.44298717,1.209773926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_6407_1,0,0,0,0,0,0,0,0,0,0.920429774,0.659534133,1.00479642,1.013185663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_7312_4,0,0,0,0,0,0,0,0,0,2.323707954,1.117798076,2.230065193,1.461644891,0,0,0,0,0,0,0,0.021140873,0.023495503,0,0,0,0,0,0
U2_20140716FC_scaffold_7521_3,0,0,0,0,0,0,0,0,0,2.038094499,0.579810226,1.678341272,1.157926472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_90_21,0,0,0,0,0,0,0,0,0,0.062667559,0.746104734,1.136686228,1.172708512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20140716FC_scaffold_9618_1,0,0,0,0,0,0,0,0.230930059,0,1.044269416,1.157090372,1.618916749,1.591622569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
U2_20141010_scaffold_1530_2,0,0,0,0,0,0,0,0,0,0,0,0,0,74.43466152,13.56810576,15.09445798,23.84484275,5.068247423,3.62334674,2.470990684,31.89263282,2.149838553,0.094892703,0,0,0,0,0
U2_20141010_scaffold_2028_2,0,0,0,0,0,0,0,0,0.028810857,0,0,0,0,1.625590151,0,0.514358988,0,0,0,0.044068084,0,0,0,0,0,0,0,0
U2_20141011_scaffold_293_5,2.589480103,20.2211915,0,0,58.36559718,23.79253024,23.2088461,0,3.739247239,0,0,0,0,0.40291113,10.17414387,2.659834058,0,1.593551283,1.945180473,2.680979242,0.167947027,58.07563868,62.58681338,65.92622118,107.8608498,102.2393381,78.02228557,71.99042189
U2_20141011_scaffold_298_3,0,0,0,0,0,0,0,0,0,0,0,0,0,67.20321679,42.39402563,34.71725336,11.12166173,6.799898626,4.670556781,3.094511698,22.12148404,2.673517175,0.260954934,0,0,0,0,0
U2_20141012_scaffold_158_15,0,0,0,0,0,0,0,0,0,0,0,0,0,126.3013019,203.0320874,140.9637545,70.35386676,62.54056424,21.18037161,10.0871844,261.6523275,35.32560111,0.070491722,0,0,0,0,0
U2_20141016_scaffold_66_3,0.086316003,0.297370463,0,0,0.093835365,0.06967066,0,0,2.784960183,0,0.030204068,0,0,0,17.15209386,39.58458921,144.6945779,301.7328064,321.8463192,390.864432,0,0,0.022950793,0,0,0,0,0.023988811
U2_20141018_scaffold_150_20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145162787,0.531818238,1.705206708,0,4.169820768,1.485590502,0.885423252,0,0,0.045478531,0.044647031,0.186463233,0.022949035,0,0
U2_20141018_scaffold_27_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02089613,17.94927504,6.475185283,3.53706466,0,0,0,0,0,0,0,0
U2_20141020_scaffold_201_8,0,0,0,0,0,0,0,0,0.219328366,0,0,0,0,0,0,0,2.173772919,1.059773218,0.55319286,0.182987472,0,0,0,0,0,0,0,0
U2_20141022_scaffold_457_9,0,0,0,0,0,0,0,0,0.179450481,0,0,0,0,0,0,0.035596908,0.137084779,1.617548596,0.788299825,0.45746868,0,0,0,0,0,0,0,0
U2_20141022_scaffold_87_4,4.386422357,6.720403507,0,0,0,0,0.95189551,0,0.085646821,0.066940347,0,0,0,0,0.214595252,0.509682997,1.121602735,10.96123693,11.60384886,6.222613753,0,0,0,0,0,0,0,0
U2_20141105_scaffold_634_2,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314254278,7.632201494,8.536042262,3.501219347,1.266300858,0.039246791,0.043274064,2.184175938,0.67142105,0,0,0,0,0,0
U2_20141119_scaffold_17_39,4.402116175,34.12326065,0,0,93.92920061,48.42110839,43.69711835,0,9.591558673,0,0,0,0,0.219769707,4.245326219,0.677996917,0.028692163,2.36989678,4.174033099,7.14927798,0.671788106,182.6796146,191.0883052,193.2724283,227.107665,170.3834552,178.1546956,222.9520097
U2_20141119_scaffold_984_4,0,0,0,0,0,0,0,0,0,0,0,0,0,81.51466239,42.67144043,49.164806,10.58782197,11.53026289,8.503345529,5.588595752,48.70694468,6.25658143,0.545633043,0,0,0,0,0
U2_20141203_scaffold_3_9,0,3.551924977,0,0,0,0,0,0,0.029077624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027626784,2.318165301,0.069165841,1.170279852,0
